,predicted,target,err:
5229,0.052299,0.055825,0.003526
13262,0.470323,0.470448,0.000125
21392,0.418860,0.416485,0.002375
54057,0.484011,0.483993,0.000018
41000,0.492785,0.493711,0.000926
63006,0.134066,0.135750,0.001684
51690,0.289940,0.288869,0.001071
21767,0.106475,0.106015,0.000460
14961,0.114357,0.117989,0.003632
40392,0.389450,0.387578,0.001872
63976,0.302498,0.301196,0.001302
25411,0.243245,0.241508,0.001737
14481,0.323240,0.322845,0.000395
7025,0.465671,0.465219,0.000452
28873,0.178021,0.178304,0.000283
799,0.190407,0.188984,0.001423
59497,0.033116,0.036913,0.003797
57380,0.402990,0.407790,0.004800
427,0.037935,0.038599,0.000664
42679,0.009188,0.011473,0.002285
17129,0.015556,0.020763,0.005207
61862,0.055685,0.059272,0.003587
40670,0.156410,0.155829,0.000581
55567,0.564488,0.564225,0.000263
47606,0.154032,0.152560,0.001472
11882,0.133236,0.133588,0.000352
27114,0.268113,0.268969,0.000856
14184,0.346683,0.348390,0.001707
61930,0.419157,0.413985,0.005172
61345,0.597743,0.595438,0.002305
1391,0.508403,0.503493,0.004910
56118,0.293306,0.294132,0.000826
55810,0.301616,0.300219,0.001397
66435,0.373897,0.372900,0.000997
11498,0.201353,0.202990,0.001637
7634,0.084697,0.088268,0.003571
59180,0.559208,0.559404,0.000196
19515,0.334260,0.340563,0.006303
30990,0.304832,0.305138,0.000306
58996,0.118068,0.118148,0.000080
33000,0.127805,0.129086,0.001281
31017,0.266988,0.264834,0.002154
52189,0.235832,0.236781,0.000949
28460,0.333039,0.335544,0.002505
33158,0.463959,0.461133,0.002826
57189,0.022688,0.027360,0.004672
55295,0.548210,0.550531,0.002321
39218,0.075106,0.076892,0.001786
7423,0.157647,0.160255,0.002608
64615,0.426145,0.426947,0.000802
66425,0.134185,0.134635,0.000450
48750,0.033019,0.034086,0.001067
4023,0.199573,0.196026,0.003547
44706,0.115468,0.118583,0.003115
38137,0.414325,0.413429,0.000896
65230,0.260288,0.259822,0.000466
23869,0.458802,0.457102,0.001700
65564,0.545043,0.544607,0.000436
18125,0.423053,0.423219,0.000166
54298,0.092545,0.092513,0.000032
52309,0.074768,0.079819,0.005051
6884,0.402123,0.397725,0.004398
46978,0.320891,0.319631,0.001260
12288,0.338728,0.339460,0.000732
29374,0.139762,0.139700,0.000062
17573,0.124944,0.125156,0.000212
45955,0.294628,0.294998,0.000370
7902,0.112520,0.110504,0.002016
23123,0.118001,0.120741,0.002740
59364,0.197270,0.197874,0.000604
40984,0.056961,0.059735,0.002774
10051,0.297925,0.300516,0.002591
44152,0.193889,0.195914,0.002025
3883,0.068170,0.071053,0.002883
37180,0.191057,0.191956,0.000899
2314,0.083200,0.086005,0.002805
12834,0.242086,0.242310,0.000224
10315,0.085416,0.087923,0.002507
64465,0.184887,0.185655,0.000768
18402,0.228378,0.226599,0.001779
40180,0.477981,0.477786,0.000195
54582,0.052038,0.054808,0.002770
56375,0.374998,0.372787,0.002211
48710,0.015463,0.023570,0.008107
9894,0.121680,0.123663,0.001983
4833,0.163770,0.166325,0.002555
23057,0.185714,0.185559,0.000155
34783,0.347219,0.346472,0.000747
29886,0.531383,0.531912,0.000529
13418,0.014379,0.020257,0.005878
42218,0.125652,0.127919,0.002267
3424,0.312154,0.314167,0.002013
29754,0.339860,0.335617,0.004243
1892,0.334182,0.334090,0.000092
28702,0.136841,0.137117,0.000276
20704,0.254461,0.254717,0.000256
9617,-0.009108,0.000004,0.009112
5947,0.177168,0.180527,0.003359
66768,0.359377,0.356977,0.002400
53232,0.119028,0.117356,0.001672
29414,0.357919,0.356773,0.001146
66303,0.165656,0.166625,0.000969
48025,0.200682,0.201695,0.001013
21346,0.134452,0.132092,0.002360
49306,0.203233,0.201819,0.001414
61849,0.390189,0.395679,0.005490
8209,0.062991,0.066507,0.003516
797,0.111130,0.114205,0.003075
34651,0.060428,0.062647,0.002219
22174,0.048750,0.052595,0.003845
51044,0.402535,0.401551,0.000984
18756,0.581761,0.582177,0.000416
24395,0.242736,0.245476,0.002740
33966,0.012586,0.018268,0.005682
58469,0.106802,0.108173,0.001371
35561,0.051801,0.052638,0.000837
54242,0.227161,0.223727,0.003434
59834,0.192444,0.194719,0.002275
22551,0.209927,0.209679,0.000248
20478,0.143372,0.141422,0.001950
38031,0.127824,0.128138,0.000314
49632,0.028644,0.030443,0.001799
39894,0.177305,0.178895,0.001590
61814,0.184863,0.182690,0.002173
21942,0.137296,0.139238,0.001942
13765,0.274491,0.274373,0.000118
41029,0.107541,0.108995,0.001454
17715,0.014332,0.021039,0.006707
28506,0.405259,0.406808,0.001549
50690,0.382572,0.382483,0.000089
19689,0.323252,0.323712,0.000460
37123,0.484677,0.484913,0.000236
62681,0.222968,0.224998,0.002030
25019,0.182143,0.185215,0.003072
42364,0.377147,0.374758,0.002389
17152,0.556102,0.554216,0.001886
29204,0.153232,0.152038,0.001194
31996,0.221322,0.221693,0.000371
34188,0.169754,0.169312,0.000442
37973,0.422727,0.423613,0.000886
1234,0.172859,0.172674,0.000185
57155,0.074874,0.075053,0.000179
18093,0.265758,0.266452,0.000694
64375,0.228817,0.228196,0.000621
9255,0.067810,0.069978,0.002168
49582,0.066586,0.067518,0.000932
57089,0.430338,0.429718,0.000620
55392,0.501611,0.499353,0.002258
35096,0.081672,0.083623,0.001951
49379,0.281007,0.279301,0.001706
66243,0.455279,0.450711,0.004568
66136,0.070168,0.071087,0.000919
49729,0.301505,0.297638,0.003867
37001,0.189357,0.188360,0.000997
684,0.018450,0.023121,0.004671
23202,0.075410,0.077623,0.002213
49069,0.311335,0.310074,0.001261
24134,0.028462,0.033516,0.005054
21604,0.271436,0.269998,0.001438
20169,0.169921,0.175497,0.005576
64168,0.056309,0.058575,0.002266
38562,0.208867,0.206912,0.001955
8953,0.192243,0.191243,0.001000
60537,0.277061,0.278369,0.001308
25135,0.046653,0.047944,0.001291
41756,0.049501,0.051320,0.001819
55694,0.139303,0.138083,0.001220
29717,0.276485,0.277281,0.000796
43548,0.303112,0.301373,0.001739
33205,0.136072,0.136473,0.000401
61054,0.246402,0.245172,0.001230
26380,0.426077,0.425960,0.000117
44472,0.238821,0.240454,0.001633
31218,0.244250,0.244746,0.000496
15926,0.284889,0.283928,0.000961
39199,0.064731,0.066919,0.002188
8625,0.317864,0.317846,0.000018
25104,0.197284,0.199848,0.002564
19142,0.169895,0.169282,0.000613
31740,-0.008537,0.000152,0.008689
16571,0.285041,0.285369,0.000328
55869,0.346671,0.351224,0.004553
50806,0.627815,0.627643,0.000172
34060,0.306188,0.307210,0.001022
62801,0.102284,0.104876,0.002592
7855,0.087289,0.089922,0.002633
65709,0.292376,0.292253,0.000123
33359,0.204150,0.206591,0.002441
50513,0.508305,0.507097,0.001208
21573,0.259391,0.258993,0.000398
37905,0.226581,0.226629,0.000048
14780,0.473376,0.472925,0.000451
10584,0.148209,0.155236,0.007027
47573,0.344480,0.342813,0.001667
26797,0.388412,0.385690,0.002722
34108,0.447998,0.446822,0.001176
16165,0.278651,0.275059,0.003592
10715,0.129971,0.132440,0.002469
25854,0.053455,0.056324,0.002869
62224,0.410539,0.410213,0.000326
31368,0.110350,0.114693,0.004343
36427,0.413076,0.409159,0.003917
15608,0.108621,0.108825,0.000204
64939,0.192943,0.192367,0.000576
13248,0.098631,0.101335,0.002704
9001,0.156295,0.153778,0.002517
1212,0.216478,0.215960,0.000518
4979,0.113214,0.114527,0.001313
37656,0.332907,0.330008,0.002899
34241,0.399166,0.398064,0.001102
18344,0.282213,0.282729,0.000516
31153,0.536847,0.533161,0.003686
51999,0.321835,0.320038,0.001797
24754,0.037037,0.037706,0.000669
32375,0.332414,0.333201,0.000787
54081,0.230493,0.234399,0.003906
29657,0.063535,0.067297,0.003762
62476,0.196792,0.195441,0.001351
59281,0.482485,0.485057,0.002572
14123,0.175632,0.176877,0.001245
55340,0.076174,0.078783,0.002609
40983,0.436477,0.439025,0.002548
38669,0.446054,0.440224,0.005830
1095,0.339045,0.339109,0.000064
21019,0.244876,0.245397,0.000521
14738,0.555072,0.555283,0.000211
13882,0.176214,0.177092,0.000878
64477,0.008888,0.013322,0.004434
19924,0.104932,0.108290,0.003358
38644,0.193176,0.193176,0.000000
54585,0.285621,0.283462,0.002159
18767,0.284803,0.283737,0.001066
7041,0.348658,0.347771,0.000887
22361,0.124452,0.125973,0.001521
1160,0.323039,0.322949,0.000090
48583,0.326555,0.327458,0.000903
15445,0.402358,0.401866,0.000492
63106,0.337159,0.336820,0.000339
60068,0.081414,0.082960,0.001546
60392,0.126490,0.128069,0.001579
38070,0.126071,0.125729,0.000342
2768,0.085687,0.091628,0.005941
64589,0.136980,0.137162,0.000182
46127,0.057919,0.060488,0.002569
34341,0.088910,0.089724,0.000814
47655,0.153895,0.155187,0.001292
27073,0.104585,0.105387,0.000802
21468,0.278734,0.277005,0.001729
3951,0.064955,0.069034,0.004079
55914,0.032240,0.035442,0.003202
8095,0.128775,0.128141,0.000634
36135,0.188205,0.189661,0.001456
46336,0.047848,0.051339,0.003491
65447,0.204270,0.202398,0.001872
13435,0.169049,0.172501,0.003452
50481,0.059713,0.061468,0.001755
53170,0.356503,0.358944,0.002441
20300,0.393398,0.393665,0.000267
20156,0.118515,0.122537,0.004022
21868,0.267421,0.267002,0.000419
22465,0.138562,0.140328,0.001766
56860,0.551210,0.548319,0.002891
29765,0.438932,0.439853,0.000921
17434,0.329799,0.325843,0.003956
11542,0.476547,0.473799,0.002748
26462,0.576967,0.576839,0.000128
17007,0.050581,0.051562,0.000981
8009,0.087174,0.090864,0.003690
31541,0.457423,0.453579,0.003844
57571,0.318168,0.317250,0.000918
42299,0.239708,0.239450,0.000258
33270,0.132409,0.133002,0.000593
30413,0.082710,0.082774,0.000064
42036,0.313162,0.313607,0.000445
19464,0.473998,0.470681,0.003317
45278,0.191589,0.190920,0.000669
44754,0.409182,0.408791,0.000391
50653,0.281701,0.282738,0.001037
37763,0.124323,0.125445,0.001122
42549,0.204694,0.203984,0.000710
53934,0.594844,0.594040,0.000804
66543,0.248792,0.248908,0.000116
22515,0.175708,0.176107,0.000399
44518,0.101446,0.101363,0.000083
52675,0.218723,0.215744,0.002979
14439,0.187255,0.188819,0.001564
17165,0.358855,0.359047,0.000192
20054,0.306993,0.307729,0.000736
24154,0.206613,0.204315,0.002298
30285,0.180586,0.183661,0.003075
51684,0.053080,0.055993,0.002913
41476,-0.007024,0.000744,0.007768
41632,0.010676,0.014854,0.004178
33868,0.204092,0.203244,0.000848
26707,0.431380,0.428494,0.002886
4576,0.379618,0.379164,0.000454
3235,0.064337,0.064048,0.000289
58968,0.256310,0.256346,0.000036
20569,0.114308,0.112337,0.001971
58400,0.127786,0.127068,0.000718
4722,0.167696,0.166320,0.001376
47850,0.108324,0.108784,0.000460
28584,0.202825,0.201622,0.001203
20622,0.151064,0.148463,0.002601
57853,0.005700,0.010733,0.005033
38034,0.007118,0.009815,0.002697
48094,-0.006482,0.000725,0.007207
7032,-0.001900,0.004317,0.006217
38619,0.067249,0.070101,0.002852
329,0.083384,0.089184,0.005800
56734,0.196224,0.192576,0.003648
50624,0.311218,0.311462,0.000244
50983,0.313623,0.316300,0.002677
66801,0.068206,0.070131,0.001925
51696,0.340244,0.340518,0.000274
37290,0.380316,0.379205,0.001111
60456,0.101676,0.098306,0.003370
33617,0.003305,0.006470,0.003165
33126,0.016103,0.018926,0.002823
25117,0.607219,0.607150,0.000069
7399,0.487938,0.487476,0.000462
18594,0.404425,0.404978,0.000553
51939,0.245620,0.247725,0.002105
29250,0.235229,0.236292,0.001063
19586,0.433352,0.430240,0.003112
5607,0.178592,0.179854,0.001262
66107,0.275950,0.275884,0.000066
3148,0.071908,0.074182,0.002274
34052,0.333942,0.334816,0.000874
44384,0.231296,0.232690,0.001394
8606,0.434698,0.438951,0.004253
19977,0.140888,0.143832,0.002944
49305,0.343413,0.342212,0.001201
66787,0.077605,0.076391,0.001214
25463,0.039428,0.043362,0.003934
209,0.255496,0.255769,0.000273
45482,0.346699,0.345951,0.000748
3271,0.240055,0.241572,0.001517
37485,0.325965,0.322963,0.003002
43054,0.042690,0.044677,0.001987
1004,0.357260,0.357541,0.000281
19743,0.471445,0.471574,0.000129
55363,0.297997,0.295518,0.002479
61907,0.206805,0.205401,0.001404
13518,0.198241,0.198622,0.000381
10532,0.193393,0.194602,0.001209
48015,0.321163,0.321469,0.000306
27457,0.147651,0.147213,0.000438
64666,0.220230,0.218744,0.001486
44239,0.106749,0.105823,0.000926
28760,0.223315,0.222847,0.000468
11525,0.328842,0.327761,0.001081
61932,0.136427,0.133758,0.002669
31824,0.191379,0.190630,0.000749
6212,0.057715,0.061591,0.003876
63051,0.080438,0.082637,0.002199
36310,0.410326,0.407959,0.002367
4102,0.542137,0.541327,0.000810
33021,0.162618,0.160545,0.002073
60307,0.339730,0.340178,0.000448
38952,0.109956,0.111600,0.001644
9340,0.083382,0.084198,0.000816
18526,0.330430,0.328915,0.001515
58738,0.054233,0.057992,0.003759
6403,0.101827,0.102978,0.001151
12043,0.280941,0.281720,0.000779
7632,0.047861,0.050898,0.003037
1728,0.233285,0.236457,0.003172
18055,0.370455,0.368221,0.002234
1868,0.472271,0.473778,0.001507
58250,0.054307,0.057130,0.002823
14677,0.493278,0.494426,0.001148
60340,0.156552,0.157991,0.001439
31476,0.312053,0.310069,0.001984
11441,0.515197,0.514145,0.001052
40823,0.410484,0.405678,0.004806
47361,0.348807,0.348975,0.000168
1971,0.005336,0.008178,0.002842
40136,0.437670,0.434853,0.002817
65190,0.477578,0.477967,0.000389
20067,0.265985,0.264708,0.001277
48848,-0.007316,0.000088,0.007404
45823,0.562988,0.560783,0.002205
15588,0.031218,0.034048,0.002830
694,0.321633,0.320703,0.000930
22113,0.061024,0.064403,0.003379
53800,0.106004,0.106898,0.000894
12047,0.362814,0.360500,0.002314
51672,0.140433,0.138396,0.002037
25737,0.134353,0.138771,0.004418
17973,0.007867,0.012137,0.004270
37820,0.038141,0.040602,0.002461
35052,0.124684,0.127242,0.002558
55066,0.364130,0.363417,0.000713
32349,0.430190,0.430341,0.000151
25574,0.464572,0.463631,0.000941
35862,0.217525,0.216670,0.000855
34445,0.102134,0.103353,0.001219
2114,0.111631,0.113389,0.001758
3629,-0.006215,0.001238,0.007453
18657,0.215053,0.215128,0.000075
27703,0.314883,0.311986,0.002897
65774,0.213043,0.211960,0.001083
52396,0.147617,0.147053,0.000564
13923,0.516746,0.513890,0.002856
40794,0.234321,0.234749,0.000428
11292,0.034660,0.037658,0.002998
37809,0.030094,0.031666,0.001572
53969,0.127258,0.127793,0.000535
56162,0.129475,0.129749,0.000274
36331,0.637836,0.638439,0.000603
55859,0.043557,0.045778,0.002221
19669,0.233012,0.232823,0.000189
29048,0.278613,0.277951,0.000662
42722,0.055600,0.058995,0.003395
40706,0.160724,0.159305,0.001419
39080,0.286196,0.285455,0.000741
26372,0.273441,0.271780,0.001661
44871,0.069781,0.070891,0.001110
27916,0.419337,0.422005,0.002668
66140,0.348710,0.349795,0.001085
44772,0.307432,0.313924,0.006492
17040,0.020912,0.025731,0.004819
43151,0.259449,0.258627,0.000822
39452,-0.002723,0.001388,0.004111
64735,0.387457,0.392342,0.004885
40954,0.385524,0.387361,0.001837
62172,0.250610,0.248793,0.001817
64023,0.022238,0.029344,0.007106
52383,0.123706,0.123545,0.000161
44399,0.151864,0.153415,0.001551
64280,0.419935,0.419083,0.000852
2484,0.280744,0.281372,0.000628
45802,0.483753,0.481980,0.001773
64013,0.221386,0.221271,0.000115
48774,0.085631,0.088758,0.003127
28072,-0.000511,0.005098,0.005609
39973,0.027148,0.029565,0.002417
60695,0.087179,0.089543,0.002364
38735,0.374776,0.375637,0.000861
38910,0.366528,0.368951,0.002423
29455,0.365105,0.367049,0.001944
50104,0.221056,0.220715,0.000341
45948,0.157487,0.156201,0.001286
25745,0.263058,0.261134,0.001924
64971,0.035577,0.036344,0.000767
3409,0.416465,0.416315,0.000150
21159,0.209810,0.208391,0.001419
42678,0.261875,0.262204,0.000329
62388,0.259571,0.257667,0.001904
10745,0.485736,0.484234,0.001502
7192,0.291510,0.291015,0.000495
26617,0.225340,0.226205,0.000865
386,0.253788,0.253705,0.000083
33927,0.333477,0.334817,0.001340
60902,0.576741,0.575903,0.000838
63093,0.021487,0.020137,0.001350
14674,0.227923,0.229314,0.001391
41792,0.151442,0.150874,0.000568
15185,0.378843,0.377968,0.000875
37552,0.115448,0.117078,0.001630
7953,0.129407,0.129834,0.000427
65186,0.015241,0.019732,0.004491
8118,0.008501,0.012943,0.004442
46888,0.001525,0.005537,0.004012
4299,0.395130,0.390127,0.005003
55611,0.102959,0.111090,0.008131
50298,0.135743,0.135309,0.000434
46716,0.333899,0.332117,0.001782
51089,0.010579,0.010647,0.000068
24783,0.468081,0.466476,0.001605
12076,0.005938,0.006935,0.000997
20472,0.166077,0.167210,0.001133
11179,0.127415,0.128203,0.000788
37136,0.356637,0.355189,0.001448
5914,0.083966,0.087669,0.003703
49608,0.226227,0.225321,0.000906
63342,0.123619,0.124172,0.000553
38165,0.007479,0.012159,0.004680
35476,0.217212,0.216569,0.000643
53010,0.142257,0.141756,0.000501
57092,0.019255,0.020174,0.000919
16480,0.389521,0.387377,0.002144
28083,0.396401,0.397701,0.001300
3130,0.267973,0.269314,0.001341
8015,0.093650,0.099345,0.005695
27050,0.107024,0.107972,0.000948
6780,0.393440,0.393330,0.000110
44891,0.033384,0.035053,0.001669
6618,0.035061,0.037531,0.002470
35395,0.228829,0.227548,0.001281
20157,0.101548,0.103018,0.001470
10559,0.459893,0.459325,0.000568
35007,0.009401,0.016531,0.007130
20047,0.284904,0.285689,0.000785
27657,0.082965,0.085792,0.002827
33312,0.556077,0.555678,0.000399
9399,0.331807,0.332815,0.001008
11219,0.497189,0.497498,0.000309
46707,0.240713,0.240094,0.000619
54290,0.282140,0.277136,0.005004
59625,0.431912,0.431086,0.000826
35157,0.266425,0.266507,0.000082
37029,0.320484,0.319790,0.000694
9784,0.318669,0.319189,0.000520
48671,0.455564,0.456956,0.001392
58706,0.080400,0.081547,0.001147
43351,0.323963,0.321689,0.002274
52234,0.336451,0.336997,0.000546
46347,0.402249,0.402253,0.000004
41340,0.019127,0.022671,0.003544
33822,0.327646,0.328761,0.001115
20256,0.193523,0.194730,0.001207
27206,0.013282,0.019211,0.005929
29732,0.368934,0.369235,0.000301
16226,0.317991,0.314275,0.003716
63771,0.384913,0.383505,0.001408
5591,0.543024,0.546027,0.003003
63326,0.102562,0.103413,0.000851
48089,-0.006818,0.000025,0.006843
66873,0.223906,0.226127,0.002221
19285,0.228919,0.228208,0.000711
53251,0.076886,0.079177,0.002291
37036,0.049429,0.052313,0.002884
14746,0.059609,0.060123,0.000514
56823,0.538240,0.538305,0.000065
632,0.024473,0.027038,0.002565
59510,0.290945,0.292686,0.001741
41936,0.275033,0.275191,0.000158
47367,0.252948,0.254199,0.001251
4535,0.372159,0.370849,0.001310
29849,0.373737,0.370439,0.003298
22353,0.374925,0.373908,0.001017
43314,0.281208,0.282913,0.001705
43094,0.265317,0.263125,0.002192
12674,0.321469,0.322853,0.001384
35165,0.477752,0.478333,0.000581
31205,0.185966,0.186505,0.000539
36952,0.303820,0.301881,0.001939
25467,0.107826,0.110549,0.002723
2576,0.104985,0.107303,0.002318
35141,0.223434,0.225204,0.001770
1756,0.037120,0.039053,0.001933
64331,0.142080,0.143108,0.001028
61945,0.121671,0.122543,0.000872
60691,0.184294,0.185098,0.000804
60107,0.184340,0.185424,0.001084
37138,0.539681,0.539401,0.000280
62501,0.230459,0.231989,0.001530
66813,0.191710,0.190682,0.001028
46872,-0.006447,0.000184,0.006631
22024,0.408395,0.406558,0.001837
11236,0.140330,0.141622,0.001292
25385,0.221440,0.224855,0.003415
25671,0.288235,0.287080,0.001155
35283,0.003747,0.006070,0.002323
27007,0.347857,0.351133,0.003276
37030,0.056824,0.060405,0.003581
59719,0.303728,0.301739,0.001989
9663,0.135964,0.136304,0.000340
16799,0.373761,0.379187,0.005426
55209,0.207124,0.206169,0.000955
54165,0.131060,0.131066,0.000006
15150,0.030200,0.030417,0.000217
38546,0.380530,0.379714,0.000816
23572,0.248680,0.249192,0.000512
56119,0.119800,0.120431,0.000631
36463,0.111497,0.113857,0.002360
17094,0.240483,0.240423,0.000060
897,0.073105,0.075769,0.002664
66549,0.376131,0.374893,0.001238
11720,0.303463,0.302353,0.001110
37271,0.187962,0.188257,0.000295
38641,0.244917,0.243778,0.001139
64507,0.025058,0.028321,0.003263
25825,0.198586,0.198969,0.000383
50044,0.302493,0.302194,0.000299
60371,0.382700,0.381490,0.001210
34263,0.123801,0.123899,0.000098
56912,0.325330,0.325683,0.000353
690,0.319054,0.321776,0.002722
46728,0.282118,0.280334,0.001784
36859,0.333021,0.335892,0.002871
61574,0.354237,0.356455,0.002218
35656,0.143121,0.143473,0.000352
59462,0.129486,0.132159,0.002673
37696,0.095570,0.099419,0.003849
50675,0.126854,0.127736,0.000882
49950,0.047389,0.047926,0.000537
19517,0.270800,0.271880,0.001080
5206,0.346166,0.344706,0.001460
65212,0.553342,0.553337,0.000005
17790,0.246180,0.246193,0.000013
36087,0.215844,0.215522,0.000322
3574,0.237180,0.238546,0.001366
916,0.393744,0.392872,0.000872
16911,0.122573,0.122536,0.000037
22727,0.002690,0.008687,0.005997
59973,0.369218,0.369758,0.000540
23039,0.458636,0.459397,0.000761
31285,0.268824,0.267847,0.000977
19203,0.213513,0.214587,0.001074
11136,0.346528,0.352241,0.005713
62044,0.122832,0.122577,0.000255
42465,0.102365,0.105591,0.003226
7973,0.060207,0.064860,0.004653
29892,0.344442,0.352246,0.007804
39032,0.350702,0.346996,0.003706
54176,0.262792,0.262763,0.000029
19396,0.492741,0.491702,0.001039
33697,0.292765,0.291906,0.000859
12419,0.356764,0.356417,0.000347
4019,0.165695,0.167308,0.001613
27079,0.209319,0.207371,0.001948
24188,0.399101,0.399067,0.000034
22491,0.116162,0.118256,0.002094
27588,0.565956,0.564512,0.001444
15456,0.039263,0.042839,0.003576
17158,-0.002688,0.001477,0.004165
56620,0.004160,0.005728,0.001568
18015,0.291583,0.291004,0.000579
40891,0.033089,0.037173,0.004084
39197,0.403988,0.401495,0.002493
6806,0.275474,0.276447,0.000973
42684,0.020718,0.023786,0.003068
31212,0.001248,0.006244,0.004996
35518,0.137083,0.137370,0.000287
49047,0.546142,0.545741,0.000401
44358,0.217128,0.225534,0.008406
61707,0.294847,0.295814,0.000967
16450,0.299887,0.298691,0.001196
23671,0.121619,0.122295,0.000676
30276,0.245609,0.244524,0.001085
39159,0.316013,0.314850,0.001163
52193,0.360249,0.361912,0.001663
43744,0.039983,0.042239,0.002256
26508,0.108302,0.107526,0.000776
25567,0.418306,0.414931,0.003375
30316,0.053609,0.052491,0.001118
598,0.405536,0.407861,0.002325
20946,0.287763,0.287004,0.000759
57705,0.221030,0.220170,0.000860
4001,0.379540,0.378600,0.000940
53811,0.484151,0.483486,0.000665
42865,0.229408,0.230946,0.001538
54979,0.553055,0.551459,0.001596
58720,0.040006,0.044486,0.004480
53836,0.154777,0.160239,0.005462
58029,0.257791,0.256830,0.000961
38440,0.244999,0.244038,0.000961
38985,0.350227,0.349421,0.000806
64284,0.370724,0.369537,0.001187
56949,0.408647,0.411273,0.002626
50016,0.125016,0.126682,0.001666
55286,0.541856,0.540976,0.000880
15471,0.290784,0.290379,0.000405
37848,0.465675,0.466200,0.000525
48158,0.127972,0.128582,0.000610
36943,0.361494,0.361135,0.000359
58157,0.541544,0.536883,0.004661
58709,0.011824,0.014521,0.002697
11036,0.201631,0.198968,0.002663
11936,0.304631,0.305072,0.000441
54781,0.468795,0.468263,0.000532
34214,0.199738,0.197377,0.002361
11109,0.318482,0.319258,0.000776
58231,0.422951,0.424145,0.001194
9611,0.280364,0.280058,0.000306
48624,0.031902,0.034497,0.002595
29669,0.131280,0.131239,0.000041
20812,0.538784,0.536947,0.001837
44896,0.234233,0.235055,0.000822
59476,0.467590,0.466038,0.001552
14379,0.158257,0.158788,0.000531
40077,0.235149,0.232034,0.003115
39802,0.273275,0.272480,0.000795
66879,0.006174,0.011174,0.005000
2837,0.436875,0.436587,0.000288
57366,0.530745,0.533149,0.002404
20141,0.487585,0.486332,0.001253
3218,0.151639,0.151163,0.000476
28149,0.114627,0.116468,0.001841
11324,0.274273,0.273877,0.000396
26355,0.294504,0.295554,0.001050
52672,0.478311,0.477247,0.001064
22331,0.474165,0.471846,0.002319
50934,0.099611,0.102203,0.002592
59835,0.018736,0.023441,0.004705
51740,0.207241,0.204714,0.002527
60130,0.194453,0.192391,0.002062
11530,0.225253,0.223141,0.002112
4695,0.139229,0.139042,0.000187
58319,0.160106,0.158246,0.001860
23778,0.477551,0.472522,0.005029
5241,0.167286,0.170736,0.003450
11545,0.125220,0.127050,0.001830
12500,0.164387,0.161904,0.002483
42718,0.618384,0.616560,0.001824
7338,0.209920,0.209012,0.000908
7396,0.011324,0.014552,0.003228
43284,0.253385,0.253249,0.000136
39574,0.242259,0.241976,0.000283
66799,0.023238,0.028198,0.004960
25428,0.106352,0.108215,0.001863
42454,0.338158,0.337776,0.000382
4482,0.397620,0.395581,0.002039
43183,0.204631,0.203489,0.001142
51616,0.615464,0.612607,0.002857
66266,0.393407,0.393449,0.000042
61276,0.253894,0.256439,0.002545
65027,0.152754,0.155181,0.002427
30960,0.165755,0.165754,0.000001
37251,0.240058,0.238253,0.001805
66310,0.269900,0.271728,0.001828
47993,0.271747,0.272602,0.000855
9180,0.236966,0.238658,0.001692
57688,0.405951,0.405826,0.000125
13411,0.033145,0.032972,0.000173
49752,0.276577,0.278505,0.001928
43292,0.181377,0.181326,0.000051
64981,0.349660,0.349316,0.000344
40002,0.049338,0.050969,0.001631
11906,0.025895,0.033347,0.007452
37376,0.408436,0.407512,0.000924
27115,0.342119,0.343651,0.001532
18617,0.501093,0.500119,0.000974
49652,0.227217,0.227565,0.000348
64622,0.404658,0.405437,0.000779
18722,0.129795,0.131228,0.001433
60488,0.082683,0.085324,0.002641
17430,0.111664,0.112091,0.000427
41961,0.095866,0.100598,0.004732
62936,0.429214,0.429935,0.000721
43593,0.224434,0.225675,0.001241
57700,0.241908,0.238651,0.003257
57900,0.060076,0.062477,0.002401
15120,0.153188,0.157407,0.004219
12878,0.376926,0.375938,0.000988
9475,0.090073,0.092761,0.002688
64738,0.489676,0.488676,0.001000
1074,0.006279,0.008053,0.001774
14260,0.023891,0.029261,0.005370
46585,0.280099,0.278405,0.001694
52291,0.478947,0.478911,0.000036
58077,0.060280,0.063001,0.002721
57201,0.500101,0.497561,0.002540
26855,0.322908,0.323315,0.000407
54079,0.011012,0.016136,0.005124
33545,0.205537,0.205614,0.000077
64889,0.353078,0.351905,0.001173
58424,0.462757,0.462080,0.000677
26224,0.202211,0.199175,0.003036
59891,0.472508,0.472591,0.000083
53171,0.069863,0.072883,0.003020
9386,0.113138,0.111627,0.001511
42321,0.176258,0.174664,0.001594
46612,0.560573,0.559098,0.001475
63992,0.008893,0.013345,0.004452
26880,0.155742,0.157620,0.001878
52171,0.091199,0.094375,0.003176
55753,0.129801,0.130363,0.000562
12598,0.128651,0.131056,0.002405
6083,0.233412,0.231005,0.002407
25689,0.166428,0.164155,0.002273
52134,0.391496,0.390879,0.000617
41616,0.433195,0.432097,0.001098
44214,0.315047,0.315097,0.000050
55927,0.244363,0.243725,0.000638
45881,0.454439,0.456089,0.001650
38658,0.044443,0.048660,0.004217
42147,0.163109,0.165086,0.001977
61583,0.178696,0.181341,0.002645
9187,0.234280,0.231161,0.003119
43242,0.258467,0.258112,0.000355
41924,0.458959,0.457847,0.001112
38773,0.194112,0.198053,0.003941
565,0.492230,0.491763,0.000467
