,predicted,target,err:
61269,0.102034,0.102382,0.000348
64899,0.053164,0.054679,0.001515
1444,0.109810,0.110800,0.000990
58783,0.067728,0.070098,0.002370
3067,0.116925,0.116635,0.000290
46667,0.243120,0.243197,0.000077
24712,0.473089,0.474288,0.001199
42895,0.201549,0.206338,0.004789
32344,0.144419,0.147246,0.002827
32377,0.168986,0.171787,0.002801
3701,0.393089,0.394280,0.001191
673,0.262781,0.262929,0.000148
57629,0.146264,0.146596,0.000332
28465,0.191357,0.190740,0.000617
52653,0.030050,0.034063,0.004013
57159,0.296254,0.296897,0.000643
52158,0.004826,0.006094,0.001268
10520,0.517145,0.516169,0.000976
6534,0.299248,0.298318,0.000930
21998,0.140224,0.139975,0.000249
6969,0.059653,0.061468,0.001815
46123,0.478908,0.477418,0.001490
44182,0.088622,0.088308,0.000314
47835,0.277893,0.279423,0.001530
35239,0.400553,0.402326,0.001773
7149,0.238782,0.237791,0.000991
42170,0.127284,0.126948,0.000336
8341,0.123758,0.125734,0.001976
53990,0.159738,0.160860,0.001122
37949,0.355013,0.353504,0.001509
4740,0.149910,0.150711,0.000801
62836,0.062846,0.064045,0.001199
4961,0.093359,0.098070,0.004711
50054,0.181447,0.182139,0.000692
58708,0.125062,0.126098,0.001036
9672,0.564912,0.565087,0.000175
9769,0.432565,0.428853,0.003712
23725,0.047178,0.047439,0.000261
18629,0.343325,0.342594,0.000731
14381,0.144808,0.145511,0.000703
3379,0.369957,0.370210,0.000253
56845,0.372093,0.369938,0.002155
66844,0.427329,0.425200,0.002129
34534,0.425252,0.423325,0.001927
32843,0.205143,0.204570,0.000573
5140,0.012512,0.017370,0.004858
2418,0.278901,0.278262,0.000639
30228,0.253890,0.254713,0.000823
64527,0.164678,0.162491,0.002187
4456,0.066504,0.068902,0.002398
62697,0.404322,0.403711,0.000611
66155,0.066000,0.071221,0.005221
12933,0.030742,0.034717,0.003975
52668,0.349978,0.349014,0.000964
52569,0.143981,0.146371,0.002390
7748,0.570624,0.569689,0.000935
42182,0.286019,0.286733,0.000714
13712,0.535058,0.539966,0.004908
55213,0.006725,0.011300,0.004575
46001,0.036038,0.038202,0.002164
26860,0.038833,0.039468,0.000635
59757,0.502715,0.500415,0.002300
24851,0.012181,0.014963,0.002782
63557,0.635319,0.636066,0.000747
45776,0.194729,0.193004,0.001725
9430,0.058304,0.059719,0.001415
12575,0.462335,0.460260,0.002075
5536,0.332678,0.331592,0.001086
38566,0.187102,0.188182,0.001080
3958,0.276591,0.277220,0.000629
47398,0.165894,0.167252,0.001358
13024,0.420028,0.416798,0.003230
64993,0.244680,0.246487,0.001807
20668,0.012062,0.014498,0.002436
59228,0.536367,0.537515,0.001148
16810,0.057441,0.059727,0.002286
61242,0.206629,0.204679,0.001950
42601,0.299589,0.296550,0.003039
6819,0.179401,0.179859,0.000458
41885,0.220199,0.218241,0.001958
7852,0.463452,0.462019,0.001433
26895,0.107042,0.108549,0.001507
26680,0.143125,0.141460,0.001665
63538,0.329970,0.330452,0.000482
60192,0.090391,0.091148,0.000757
16695,0.181437,0.181720,0.000283
53229,0.363036,0.364466,0.001430
57897,0.164273,0.164223,0.000050
43210,0.378838,0.376758,0.002080
62984,0.027531,0.030940,0.003409
30700,0.457709,0.455192,0.002517
55126,0.419235,0.418130,0.001105
12034,0.526436,0.526259,0.000177
39554,0.570033,0.570542,0.000509
30227,0.049684,0.050561,0.000877
12645,0.372945,0.371045,0.001900
22220,0.060907,0.062996,0.002089
58044,0.097753,0.101233,0.003480
33807,0.143199,0.146410,0.003211
3674,0.201787,0.199998,0.001789
64798,0.341756,0.338772,0.002984
3939,0.453869,0.455171,0.001302
11178,0.243101,0.243625,0.000524
42022,0.149176,0.148823,0.000353
40257,0.211894,0.212149,0.000255
27989,0.104299,0.103101,0.001198
22756,0.306427,0.306441,0.000014
66477,0.256611,0.255194,0.001417
15425,0.001520,0.003613,0.002093
39796,0.004104,0.006601,0.002497
702,0.082349,0.084824,0.002475
13294,0.229352,0.231408,0.002056
19978,0.005309,0.007612,0.002303
22629,0.063021,0.064734,0.001713
66541,0.100094,0.101366,0.001272
48087,0.444756,0.444142,0.000614
18397,0.253099,0.247813,0.005286
9129,0.243032,0.245515,0.002483
25797,0.018905,0.021189,0.002284
28498,0.322705,0.322972,0.000267
32155,0.167777,0.166048,0.001729
49467,0.459035,0.460255,0.001220
34835,0.293975,0.294651,0.000676
16213,0.668942,0.666972,0.001970
57144,0.329248,0.327652,0.001596
6646,0.152023,0.151172,0.000851
45514,0.564092,0.562070,0.002022
43161,0.143657,0.144850,0.001193
19645,-0.003493,0.001147,0.004640
53503,0.096623,0.097911,0.001288
1562,0.231677,0.230537,0.001140
18410,0.489043,0.490742,0.001699
51957,0.098057,0.101937,0.003880
28086,0.308899,0.310469,0.001570
3690,0.431062,0.433437,0.002375
43393,0.475848,0.474538,0.001310
16578,0.402966,0.401070,0.001896
14286,0.567362,0.568966,0.001604
40962,0.391211,0.389931,0.001280
18533,0.586236,0.588620,0.002384
47718,0.604844,0.605703,0.000859
38433,0.126605,0.127902,0.001297
40268,0.245533,0.244222,0.001311
22002,0.590360,0.589313,0.001047
42943,0.066810,0.069703,0.002893
38948,0.031588,0.036390,0.004802
857,0.127645,0.128454,0.000809
60125,0.094890,0.096931,0.002041
59876,0.221744,0.222152,0.000408
4962,0.175712,0.175413,0.000299
8596,0.354462,0.347852,0.006610
4303,0.064594,0.066273,0.001679
36340,0.339826,0.336038,0.003788
20036,0.106982,0.109819,0.002837
25485,0.190257,0.191222,0.000965
49141,0.379783,0.382155,0.002372
53468,0.499808,0.500233,0.000425
5158,0.112628,0.113914,0.001286
5653,0.169493,0.169862,0.000369
40732,0.569722,0.568041,0.001681
9730,0.072319,0.074877,0.002558
17299,0.194880,0.194239,0.000641
48686,0.540421,0.542075,0.001654
1232,0.100827,0.103312,0.002485
65307,0.051943,0.054006,0.002063
41829,0.399047,0.396911,0.002136
62425,0.235194,0.234184,0.001010
45431,0.146982,0.148225,0.001243
5734,0.263940,0.262801,0.001139
6413,0.549063,0.546352,0.002711
61758,0.156989,0.158604,0.001615
2562,0.159684,0.161441,0.001757
56189,0.138832,0.140484,0.001652
58179,0.129305,0.132295,0.002990
47635,0.280250,0.278952,0.001298
15153,0.671012,0.670090,0.000922
3341,0.394018,0.392592,0.001426
40946,0.173532,0.172905,0.000627
33316,0.291122,0.292285,0.001163
56799,0.062949,0.066307,0.003358
48294,0.274558,0.276055,0.001497
6537,0.212808,0.212629,0.000179
47293,0.454578,0.452998,0.001580
10990,0.083654,0.089451,0.005797
42935,0.178407,0.174946,0.003461
18094,0.142135,0.142359,0.000224
50447,0.268530,0.268662,0.000132
9258,0.220193,0.218494,0.001699
23180,0.033836,0.037477,0.003641
27471,0.120502,0.120955,0.000453
42700,0.078811,0.079388,0.000577
14540,0.361363,0.360005,0.001358
31289,0.319432,0.317556,0.001876
46467,0.422889,0.421489,0.001400
4064,0.206772,0.205569,0.001203
26530,0.374637,0.373805,0.000832
1704,0.355621,0.356253,0.000632
61289,0.220586,0.220894,0.000308
29609,0.011976,0.017035,0.005059
20602,0.476365,0.477271,0.000906
58363,0.385500,0.385788,0.000288
55937,0.115253,0.116445,0.001192
56287,0.320719,0.320485,0.000234
62207,0.055480,0.060232,0.004752
18844,0.399828,0.397747,0.002081
59680,0.138743,0.139037,0.000294
56798,0.005314,0.009487,0.004173
44938,0.118919,0.117832,0.001087
55536,0.068547,0.073174,0.004627
5046,0.299843,0.299648,0.000195
54013,0.183322,0.181589,0.001733
15712,0.104394,0.106355,0.001961
39739,0.128298,0.127012,0.001286
40951,0.592636,0.590428,0.002208
5264,0.175283,0.171178,0.004105
53031,0.089553,0.091999,0.002446
66577,0.060467,0.064060,0.003593
11623,0.303874,0.305284,0.001410
44714,0.083817,0.084536,0.000719
54976,0.369004,0.368491,0.000513
24332,0.331169,0.331132,0.000037
15650,0.251620,0.252635,0.001015
60458,0.387581,0.385682,0.001899
52376,0.596621,0.595297,0.001324
40929,0.137986,0.140339,0.002353
62203,0.285302,0.285282,0.000020
19682,0.086030,0.088607,0.002577
21913,0.080279,0.081743,0.001464
9614,0.170104,0.172576,0.002472
46972,0.312260,0.312270,0.000010
41489,0.313039,0.313479,0.000440
62733,0.157404,0.156928,0.000476
7474,0.289171,0.291056,0.001885
26346,0.438486,0.438298,0.000188
17053,0.345901,0.345131,0.000770
31065,0.159874,0.158907,0.000967
64446,0.066515,0.067906,0.001391
48124,0.472615,0.474389,0.001774
17366,0.149752,0.148852,0.000900
17683,0.354599,0.356168,0.001569
699,0.065362,0.067989,0.002627
52801,0.098170,0.099945,0.001775
11378,0.313442,0.313782,0.000340
40890,0.343622,0.344651,0.001029
25541,0.318109,0.319593,0.001484
10959,0.520527,0.516078,0.004449
34265,0.414907,0.416961,0.002054
57098,0.449246,0.451673,0.002427
41884,0.081550,0.083081,0.001531
36654,0.094801,0.093406,0.001395
39539,0.210354,0.208152,0.002202
20643,0.459941,0.461619,0.001678
55555,-0.010572,0.000784,0.011356
30381,0.192535,0.191475,0.001060
3210,0.114758,0.116775,0.002017
6129,0.368037,0.367825,0.000212
3843,0.101703,0.102627,0.000924
41180,0.083136,0.086466,0.003330
52754,0.057573,0.059516,0.001943
28945,0.297311,0.299365,0.002054
8931,0.368887,0.368376,0.000511
50652,0.346983,0.347955,0.000972
66596,0.332964,0.332613,0.000351
3391,0.065974,0.074617,0.008643
17278,0.279226,0.279916,0.000690
9014,0.304455,0.303622,0.000833
37225,0.157180,0.158842,0.001662
29821,0.102346,0.104035,0.001689
42611,0.083831,0.086577,0.002746
64576,0.202998,0.202085,0.000913
59382,0.386289,0.383949,0.002340
30210,0.145185,0.145316,0.000131
5792,0.315350,0.314947,0.000403
31220,0.409928,0.407792,0.002136
25867,0.262693,0.263355,0.000662
26706,0.465744,0.467207,0.001463
19706,0.498875,0.496883,0.001992
28556,0.204935,0.201987,0.002948
61038,0.261769,0.263186,0.001417
25732,0.356407,0.355748,0.000659
28773,0.338664,0.338408,0.000256
41699,0.097630,0.098301,0.000671
57339,0.080809,0.083235,0.002426
5405,0.364986,0.362538,0.002448
19730,0.451259,0.449041,0.002218
24389,0.423402,0.423342,0.000060
21228,0.473333,0.470818,0.002515
57320,0.045044,0.047386,0.002342
52373,0.070720,0.074179,0.003459
34809,0.369796,0.370196,0.000400
36882,0.339171,0.339064,0.000107
1841,0.197740,0.194744,0.002996
275,0.050528,0.055619,0.005091
63438,0.172089,0.171840,0.000249
38329,0.102409,0.102956,0.000547
9584,0.497631,0.496588,0.001043
36717,0.267891,0.271038,0.003147
11044,0.634673,0.634082,0.000591
5035,0.364623,0.366154,0.001531
13205,0.206271,0.206090,0.000181
8191,0.062678,0.063827,0.001149
6067,0.216586,0.216907,0.000321
15192,0.255491,0.254143,0.001348
32523,0.400232,0.398224,0.002008
33334,0.173548,0.172093,0.001455
46509,0.266040,0.265226,0.000814
64613,0.391902,0.393242,0.001340
63777,0.249001,0.246521,0.002480
61799,0.163871,0.160447,0.003424
43781,0.077693,0.081963,0.004270
50024,0.276271,0.274952,0.001319
26653,0.489237,0.488878,0.000359
52449,0.311601,0.313404,0.001803
64777,0.070857,0.072211,0.001354
35307,0.139960,0.141438,0.001478
38154,0.435690,0.435106,0.000584
38782,0.306685,0.308472,0.001787
47911,0.341781,0.341620,0.000161
48446,0.233090,0.229013,0.004077
57970,0.535824,0.533942,0.001882
31642,0.115034,0.117058,0.002024
45759,0.341222,0.341451,0.000229
27495,0.187974,0.189267,0.001293
9403,0.408158,0.408150,0.000008
56950,0.258007,0.258958,0.000951
47301,0.371347,0.375765,0.004418
55331,0.244606,0.244657,0.000051
1192,0.291560,0.290349,0.001211
63364,0.435178,0.437712,0.002534
11836,0.533925,0.532314,0.001611
29180,0.368515,0.370206,0.001691
1183,0.174010,0.172506,0.001504
42672,0.158278,0.158374,0.000096
24650,-0.003887,0.004096,0.007983
16166,0.174386,0.173502,0.000884
44079,0.285729,0.283602,0.002127
3548,0.175307,0.175531,0.000224
9829,0.182162,0.182282,0.000120
35742,0.179326,0.181286,0.001960
9353,0.436855,0.436491,0.000364
5794,0.432527,0.432936,0.000409
40709,0.349408,0.349742,0.000334
15599,0.090710,0.096361,0.005651
833,0.522200,0.521114,0.001086
24006,0.137368,0.136959,0.000409
41784,0.137582,0.138647,0.001065
55429,0.108241,0.109333,0.001092
35761,0.260642,0.264596,0.003954
19707,0.281919,0.281728,0.000191
13544,0.283903,0.285934,0.002031
7621,0.151848,0.150274,0.001574
1703,0.241802,0.239996,0.001806
26793,0.047880,0.051224,0.003344
37549,0.317775,0.320774,0.002999
28929,0.045556,0.047945,0.002389
58737,0.205055,0.205478,0.000423
64282,0.123484,0.124715,0.001231
48139,0.453004,0.452833,0.000171
30538,0.242784,0.242077,0.000707
49041,0.059864,0.059325,0.000539
45567,0.214136,0.212094,0.002042
204,0.234582,0.234864,0.000282
45665,0.297959,0.298537,0.000578
36456,0.323957,0.324120,0.000163
52022,0.462634,0.463639,0.001005
63317,0.205316,0.203629,0.001687
20850,0.046555,0.048163,0.001608
48775,0.132151,0.134561,0.002410
55146,0.037287,0.038040,0.000753
59781,0.186966,0.186233,0.000733
31081,0.113669,0.118222,0.004553
55454,0.454804,0.451563,0.003241
61602,0.207426,0.207861,0.000435
63100,0.226679,0.226203,0.000476
60551,0.140819,0.142432,0.001613
40773,0.010688,0.018570,0.007882
32773,0.443397,0.444045,0.000648
1954,0.640423,0.642340,0.001917
34680,0.178527,0.185372,0.006845
32819,0.249988,0.249280,0.000708
60529,0.320118,0.318728,0.001390
56045,0.357962,0.358608,0.000646
8628,0.292783,0.293701,0.000918
59452,0.309827,0.312468,0.002641
28139,0.198805,0.199463,0.000658
35888,0.408602,0.411458,0.002856
42271,0.229662,0.228100,0.001562
11740,0.318825,0.318543,0.000282
4283,0.052587,0.052326,0.000261
23751,0.616658,0.617115,0.000457
13061,-0.008247,0.000288,0.008535
3366,0.359051,0.358636,0.000415
2849,0.433708,0.435929,0.002221
57677,0.454728,0.453855,0.000873
32645,0.089402,0.092032,0.002630
24969,0.225976,0.223679,0.002297
16517,0.183481,0.184325,0.000844
28790,0.103041,0.103697,0.000656
39302,0.207317,0.205763,0.001554
36470,0.241796,0.240876,0.000920
14354,0.554146,0.552065,0.002081
1680,0.609312,0.608091,0.001221
61631,0.068580,0.069734,0.001154
4622,0.356869,0.355968,0.000901
13847,0.099594,0.103889,0.004295
12370,0.058355,0.058930,0.000575
20052,0.545122,0.543133,0.001989
49637,0.420809,0.421461,0.000652
42778,0.026947,0.028823,0.001876
36485,0.176231,0.178469,0.002238
7009,0.177765,0.176929,0.000836
35704,0.418614,0.419112,0.000498
65983,0.084278,0.088179,0.003901
38497,0.305550,0.303352,0.002198
6156,0.408955,0.409346,0.000391
12610,0.370677,0.369043,0.001634
8759,0.266452,0.266901,0.000449
20958,0.202877,0.203129,0.000252
52529,0.284939,0.284058,0.000881
43437,0.484988,0.486089,0.001101
39853,0.314044,0.316105,0.002061
39829,0.340559,0.344669,0.004110
40345,0.377125,0.382103,0.004978
39576,0.134163,0.135490,0.001327
17026,0.005426,0.010738,0.005312
53445,0.347272,0.346608,0.000664
52225,0.175334,0.173505,0.001829
60206,0.549686,0.549321,0.000365
11300,0.033526,0.038523,0.004997
40102,0.471698,0.465987,0.005711
14299,0.311809,0.313391,0.001582
19036,0.131535,0.133085,0.001550
8021,0.054682,0.055931,0.001249
33790,0.029960,0.032931,0.002971
60451,0.449533,0.446656,0.002877
25126,0.095098,0.100117,0.005019
5733,0.039111,0.043737,0.004626
59296,0.059395,0.060199,0.000804
30704,0.341049,0.341290,0.000241
47626,0.439699,0.439317,0.000382
50451,0.042348,0.047406,0.005058
38503,0.009334,0.013028,0.003694
21846,0.206068,0.204702,0.001366
35134,0.199875,0.198400,0.001475
64648,0.375565,0.377916,0.002351
9170,0.464956,0.459992,0.004964
59253,0.425086,0.422096,0.002990
46958,0.410297,0.411028,0.000731
47575,0.336165,0.333522,0.002643
63434,0.019209,0.022362,0.003153
52183,0.105906,0.108294,0.002388
8428,0.292474,0.290222,0.002252
52516,0.315935,0.315417,0.000518
40054,0.198907,0.198692,0.000215
27104,0.497566,0.498332,0.000766
18921,0.288208,0.290743,0.002535
39598,0.035464,0.033763,0.001701
55052,0.447109,0.449661,0.002552
40231,0.401679,0.401280,0.000399
32858,0.306443,0.304041,0.002402
52917,0.153781,0.153300,0.000481
30082,-0.002626,0.002182,0.004808
22806,0.427946,0.424089,0.003857
41325,0.379132,0.378949,0.000183
49825,0.488259,0.484805,0.003454
24097,0.394045,0.399150,0.005105
13480,0.120864,0.124722,0.003858
460,0.529169,0.528600,0.000569
59006,0.171374,0.171624,0.000250
59439,0.500732,0.500912,0.000180
53571,0.365735,0.362058,0.003677
25691,0.567966,0.566519,0.001447
30983,0.191510,0.190949,0.000561
17779,0.088642,0.091536,0.002894
14798,0.538197,0.538004,0.000193
52828,0.260217,0.262601,0.002384
19983,0.179156,0.178589,0.000567
6660,0.422552,0.423664,0.001112
20091,0.355948,0.356447,0.000499
12285,0.263570,0.261251,0.002319
58314,0.500682,0.496423,0.004259
59981,0.434164,0.430594,0.003570
26185,0.219642,0.219691,0.000049
28422,0.012142,0.015737,0.003595
63916,0.375485,0.377287,0.001802
39596,0.414087,0.410988,0.003099
26436,0.305622,0.303125,0.002497
1873,0.072959,0.074936,0.001977
58470,0.518002,0.517307,0.000695
59141,0.193216,0.193651,0.000435
51082,0.213687,0.214734,0.001047
57908,0.339757,0.339853,0.000096
39899,0.348811,0.348078,0.000733
21626,0.287945,0.287018,0.000927
26856,0.121800,0.123001,0.001201
37264,0.000564,0.005190,0.004626
66055,0.036220,0.038598,0.002378
61160,0.443710,0.442993,0.000717
62612,0.081731,0.084937,0.003206
6747,0.143272,0.143474,0.000202
21466,0.203729,0.203994,0.000265
29188,0.221575,0.221599,0.000024
44235,0.071294,0.076097,0.004803
49758,0.209430,0.206578,0.002852
56239,0.450806,0.446292,0.004514
37561,0.180939,0.180992,0.000053
21807,-0.004481,0.000357,0.004838
36141,0.163016,0.160735,0.002281
18591,0.369695,0.369508,0.000187
15594,0.411004,0.406227,0.004777
48488,0.046757,0.047612,0.000855
13539,0.122704,0.122053,0.000651
25349,0.577142,0.578280,0.001138
37728,0.316688,0.315586,0.001102
11648,0.343496,0.342323,0.001173
6138,0.178568,0.184409,0.005841
53922,0.335121,0.334668,0.000453
17180,0.070645,0.070508,0.000137
6658,0.277563,0.278893,0.001330
32534,0.518456,0.515745,0.002711
55760,0.190496,0.190014,0.000482
57172,0.271874,0.271403,0.000471
59428,0.469832,0.467524,0.002308
33260,0.125570,0.124006,0.001564
40348,0.558009,0.557326,0.000683
2213,0.119950,0.121717,0.001767
5754,0.264460,0.269466,0.005006
29576,0.118236,0.120938,0.002702
21654,0.097527,0.099586,0.002059
16345,0.684504,0.685095,0.000591
16190,0.118309,0.122000,0.003691
24339,0.237994,0.235438,0.002556
28162,0.158219,0.159786,0.001567
55442,0.199201,0.199521,0.000320
42206,0.154403,0.153792,0.000611
19269,0.220579,0.217534,0.003045
63917,0.435672,0.435804,0.000132
10587,0.487178,0.484251,0.002927
24397,0.357278,0.363040,0.005762
65029,0.122209,0.123230,0.001021
64706,0.612900,0.611299,0.001601
330,0.309461,0.309905,0.000444
27872,0.075005,0.076924,0.001919
150,0.073054,0.075213,0.002159
35875,0.215227,0.213198,0.002029
64869,0.100982,0.106260,0.005278
30291,0.103599,0.106485,0.002886
59075,0.480853,0.481213,0.000360
64708,0.402520,0.402428,0.000092
60117,0.297849,0.298875,0.001026
47302,0.285138,0.285551,0.000413
35835,0.077612,0.079001,0.001389
3256,0.249828,0.249293,0.000535
53177,0.058820,0.061293,0.002473
59651,0.305447,0.305748,0.000301
60183,0.088990,0.090523,0.001533
21373,0.303530,0.304025,0.000495
2531,0.032884,0.035237,0.002353
25894,0.392099,0.391692,0.000407
55888,0.517739,0.516879,0.000860
31033,0.188128,0.191211,0.003083
45737,0.390096,0.391313,0.001217
11757,0.166826,0.169486,0.002660
26161,0.290453,0.290175,0.000278
29129,0.229144,0.229945,0.000801
52862,-0.009366,0.000002,0.009368
52791,0.387572,0.387278,0.000294
27576,0.130253,0.131990,0.001737
47493,0.038372,0.041705,0.003333
50781,0.567163,0.565911,0.001252
35040,0.444243,0.446669,0.002426
2664,0.265458,0.264223,0.001235
38661,0.203933,0.202611,0.001322
21974,0.100930,0.105665,0.004735
54667,0.148144,0.150464,0.002320
23562,0.048879,0.052438,0.003559
21069,0.421859,0.422721,0.000862
63721,0.514851,0.518646,0.003795
7658,0.146989,0.147565,0.000576
38369,0.342479,0.342196,0.000283
41178,0.225030,0.223656,0.001374
60220,0.289893,0.290461,0.000568
48679,0.002955,0.007404,0.004449
29707,0.536364,0.539404,0.003040
4146,0.317932,0.317409,0.000523
55580,0.516480,0.516451,0.000029
18491,0.115845,0.114961,0.000884
5764,-0.005884,0.000181,0.006065
6314,0.357400,0.359750,0.002350
62177,0.331953,0.332059,0.000106
65201,0.506054,0.506086,0.000032
26780,0.232653,0.233311,0.000658
2394,0.290365,0.289737,0.000628
63090,0.230396,0.230133,0.000263
11570,0.135298,0.135028,0.000270
58506,0.456446,0.452406,0.004040
18247,0.365390,0.364186,0.001204
52706,0.174092,0.176989,0.002897
23632,0.112344,0.116720,0.004376
66738,0.134086,0.137617,0.003531
3611,0.121713,0.123579,0.001866
57920,0.266130,0.268398,0.002268
43164,0.144148,0.143751,0.000397
10609,0.470158,0.467590,0.002568
33753,0.172232,0.172459,0.000227
13473,0.307802,0.310735,0.002933
53376,0.140202,0.140404,0.000202
53409,0.127819,0.128283,0.000464
7132,0.356958,0.354159,0.002799
55656,0.182011,0.181611,0.000400
10628,0.056821,0.057712,0.000891
20629,0.222244,0.220828,0.001416
45966,0.034372,0.037744,0.003372
56404,0.182228,0.180926,0.001302
33478,0.170030,0.168224,0.001806
14914,0.430234,0.429537,0.000697
19890,0.175764,0.174454,0.001310
5878,0.353561,0.353688,0.000127
5306,0.102939,0.103559,0.000620
55495,0.451477,0.450976,0.000501
11337,-0.003568,0.002033,0.005601
57423,0.542015,0.543316,0.001301
47069,0.333567,0.334601,0.001034
29594,0.380870,0.378196,0.002674
21268,0.214293,0.213698,0.000595
15083,0.300712,0.299185,0.001527
25670,0.332988,0.332225,0.000763
15121,0.234836,0.239105,0.004269
30680,0.034416,0.037568,0.003152
31523,0.045348,0.048141,0.002793
63034,0.334450,0.331768,0.002682
14898,0.441762,0.440860,0.000902
5087,0.007632,0.009402,0.001770
31015,0.287788,0.287610,0.000178
30770,0.495837,0.495037,0.000800
65130,0.021457,0.024732,0.003275
58872,0.220819,0.217260,0.003559
66009,0.408965,0.408048,0.000917
6193,0.274810,0.274582,0.000228
26496,0.195831,0.196578,0.000747
1993,0.183903,0.184517,0.000614
7138,0.274310,0.273816,0.000494
65729,0.375422,0.374545,0.000877
18200,0.135635,0.136279,0.000644
55240,0.040318,0.043629,0.003311
37021,0.293434,0.294737,0.001303
44506,0.402199,0.397721,0.004478
34448,0.446458,0.444205,0.002253
36685,0.158960,0.158052,0.000908
41566,0.388923,0.388687,0.000236
62807,0.224953,0.221195,0.003758
66514,0.256495,0.255637,0.000858
6550,0.060388,0.063079,0.002691
11476,0.373667,0.377334,0.003667
51080,0.062350,0.064098,0.001748
20160,0.337869,0.339984,0.002115
6316,0.212941,0.211692,0.001249
42950,0.194343,0.194842,0.000499
4937,0.251977,0.253535,0.001558
47586,0.395759,0.396343,0.000584
50257,0.116942,0.116829,0.000113
55098,0.152957,0.155520,0.002563
66573,0.142009,0.140477,0.001532
11915,0.298459,0.298397,0.000062
43028,0.482456,0.482718,0.000262
64972,0.338151,0.337799,0.000352
3494,0.202019,0.204207,0.002188
58772,0.161670,0.160616,0.001054
61418,0.361197,0.360418,0.000779
42474,0.365401,0.368238,0.002837
52937,0.357577,0.358021,0.000444
64769,0.079376,0.082758,0.003382
23699,0.060736,0.062798,0.002062
24275,0.376563,0.383500,0.006937
10212,0.046280,0.047048,0.000768
7337,0.592851,0.592626,0.000225
51167,0.490173,0.490533,0.000360
35280,0.121802,0.123566,0.001764
30879,0.129007,0.131140,0.002133
16434,0.423683,0.426634,0.002951
6542,0.206475,0.205382,0.001093
25310,0.023702,0.027172,0.003470
10867,0.079082,0.081481,0.002399
37270,0.141745,0.142867,0.001122
39635,0.074605,0.077196,0.002591
27941,0.429786,0.429835,0.000049
6720,0.125036,0.126473,0.001437
49204,0.015644,0.020495,0.004851
32288,0.213922,0.212168,0.001754
38120,0.499959,0.499125,0.000834
29682,0.171144,0.172687,0.001543
2561,0.265067,0.264642,0.000425
12710,0.211309,0.209059,0.002250
51806,0.108021,0.108548,0.000527
60481,0.008544,0.009958,0.001414
33811,0.373910,0.379781,0.005871
22563,0.337245,0.338292,0.001047
15302,0.275325,0.276264,0.000939
9774,0.176825,0.172758,0.004067
42350,0.153883,0.154209,0.000326
57510,0.433008,0.433555,0.000547
7122,0.069948,0.072771,0.002823
61037,0.281456,0.280967,0.000489
55837,0.646379,0.644262,0.002117
22839,0.319371,0.316832,0.002539
54391,0.283809,0.283206,0.000603
26976,0.055643,0.058580,0.002937
50664,0.376815,0.377782,0.000967
25231,0.445157,0.443488,0.001669
5727,0.124862,0.126001,0.001139
32388,0.023338,0.027712,0.004374
5377,0.522776,0.523823,0.001047
32900,0.092795,0.096269,0.003474
13660,0.241853,0.242142,0.000289
19898,0.358249,0.355992,0.002257
52757,0.227060,0.226622,0.000438
7558,0.301767,0.302026,0.000259
19421,0.064388,0.065131,0.000743
4273,0.238332,0.237848,0.000484
41726,0.550891,0.548945,0.001946
51560,0.130667,0.135103,0.004436
39636,0.017791,0.020221,0.002430
66566,0.596636,0.595006,0.001630
57895,0.196742,0.197024,0.000282
56525,0.462114,0.464248,0.002134
13720,0.061882,0.063390,0.001508
26738,0.024697,0.027114,0.002417
47792,0.191404,0.190268,0.001136
479,-0.002337,0.001359,0.003696
57232,0.379574,0.380816,0.001242
23715,0.091325,0.094999,0.003674
1331,0.057065,0.061342,0.004277
58003,0.033966,0.034802,0.000836
14940,0.034613,0.034982,0.000369
17324,0.059870,0.064968,0.005098
63752,0.180824,0.180882,0.000058
64427,0.063060,0.059882,0.003178
52866,0.032893,0.037064,0.004171
60060,0.106367,0.108052,0.001685
15349,0.093024,0.098939,0.005915
8450,0.652079,0.652025,0.000054
58059,0.154450,0.158065,0.003615
15986,0.266449,0.267582,0.001133
63035,0.598607,0.599201,0.000594
52275,0.380753,0.378639,0.002114
29225,0.006422,0.008434,0.002012
31032,0.264870,0.263316,0.001554
56900,0.242435,0.241568,0.000867
22845,0.379835,0.378382,0.001453
17240,0.391323,0.390539,0.000784
50480,0.031240,0.035509,0.004269
9708,0.172447,0.170872,0.001575
23210,0.048694,0.053139,0.004445
48705,0.244611,0.245350,0.000739
63668,0.012889,0.017899,0.005010
12971,0.424150,0.420800,0.003350
59683,0.135724,0.134799,0.000925
54682,0.095016,0.097869,0.002853
60720,0.423054,0.421353,0.001701
24926,0.156018,0.159081,0.003063
48765,0.418610,0.419218,0.000608
25529,0.250506,0.249237,0.001269
7628,0.638733,0.641552,0.002819
66614,0.368224,0.369153,0.000929
8893,0.021183,0.024269,0.003086
41461,0.225905,0.224204,0.001701
54494,0.009758,0.014243,0.004485
28396,-0.008218,0.000002,0.008220
52149,0.423830,0.423665,0.000165
34598,0.095247,0.098241,0.002994
8113,0.110823,0.111838,0.001015
17638,0.015238,0.022584,0.007346
14918,0.220300,0.221458,0.001158
38609,0.468871,0.467513,0.001358
41822,0.072041,0.074499,0.002458
16170,0.000510,0.005057,0.004547
33417,0.098666,0.103335,0.004669
